n,threshold,auroc,average_precision,balanced_accuracy,macro_f1,aigc_recall,real_specificity,false_positive_rate,tpr_at_fpr_1pct,tpr_at_fpr_5pct,brier,ece_15,tn,fp,fn,tp,transform,transform_name,transform_params,mean_semantic_gate_fraction,mean_forensic_gate_fraction
500,0.9970703125,0.461512,0.46853534295744514,0.46199999999999997,0.418330587161756,0.188,0.736,0.264,0.0,0.012,0.42333343625068665,0.3996850446462632,184,66,203,47,clean,clean,{},0.587864584326744,0.4121354236006737
500,0.9970703125,0.46116,0.46948900164208224,0.46199999999999997,0.4196958256930212,0.192,0.732,0.268,0.0,0.012,0.423845112323761,0.3983945119976998,183,67,202,48,jpeg__quality=90,jpeg,"{""quality"":90}",0.587874263882637,0.4121257423758507
500,0.9970703125,0.462816,0.47846251126560846,0.488,0.46095276598611956,0.264,0.712,0.288,0.0,0.02,0.43913596868515015,0.4255590659379959,178,72,184,66,jpeg__quality=70,jpeg,"{""quality"":70}",0.5872286620140076,0.4127713440656662
500,0.9970703125,0.465352,0.47526800541694136,0.484,0.4546469155844156,0.252,0.716,0.284,0.0,0.016,0.44366133213043213,0.4321318147182464,179,71,187,63,jpeg__quality=50,jpeg,"{""quality"":50}",0.5865085490942001,0.4134914541244507
500,0.9970703125,0.44407199999999997,0.46712908051608754,0.472,0.4349702075200329,0.216,0.728,0.272,0.0,0.012,0.44642022252082825,0.4270161218643188,182,68,196,54,jpeg__quality=30,jpeg,"{""quality"":30}",0.5852561382055282,0.41474386721849443
500,0.9970703125,0.468992,0.47737393932207073,0.46399999999999997,0.4238442487616951,0.2,0.728,0.272,0.0,0.02,0.4220930337905884,0.40179932028055193,182,68,200,50,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}",0.5862549886703491,0.4137450157999992
500,0.9970703125,0.474232,0.4705625070097164,0.448,0.42687221742308457,0.256,0.64,0.36,0.0,0.02,0.45545145869255066,0.45707570147514354,160,90,186,64,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}",0.5695497508049011,0.43045025163888934
500,0.9970703125,0.46831200000000006,0.4719162152589289,0.458,0.4402653679170849,0.28,0.636,0.364,0.0,0.02,0.4700154960155487,0.4700341804027557,159,91,180,70,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}",0.5384892356395722,0.4615107641816139
500,0.9970703125,0.43810400000000005,0.4505601414032418,0.444,0.4123714826839827,0.212,0.676,0.324,0.0,0.012,0.44946011900901794,0.4399511622190475,169,81,197,53,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}",0.5737392253875733,0.42626077628135683
500,0.9970703125,0.43308800000000003,0.4534355083377913,0.44200000000000006,0.40728844021261135,0.2,0.684,0.316,0.016,0.016,0.46943768858909607,0.4650615322589874,171,79,200,50,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}",0.5352305263280869,0.4647694738507271
