n,threshold,auroc,average_precision,balanced_accuracy,macro_f1,aigc_recall,real_specificity,false_positive_rate,tpr_at_fpr_1pct,tpr_at_fpr_5pct,brier,ece_15,tn,fp,fn,tp,transform,transform_name,transform_params
500,0.9970703125,0.42547999999999997,0.43788759213238176,0.446,0.4450210170741188,0.404,0.488,0.512,0.0,0.0,0.49496909976005554,0.4947265386581421,122,128,149,101,clean,clean,{}
500,0.9970703125,0.427128,0.43815421113494846,0.45,0.44883373217728717,0.404,0.496,0.504,0.0,0.0,0.4948945641517639,0.4946611523628235,124,126,149,101,jpeg__quality=90,jpeg,"{""quality"":90}"
500,0.9970703125,0.45508000000000004,0.4540361073845709,0.46,0.4561626838975813,0.376,0.544,0.456,0.0,0.0,0.4946904480457306,0.49461525678634644,136,114,156,94,jpeg__quality=70,jpeg,"{""quality"":70}"
500,0.9970703125,0.463904,0.45944843004033215,0.474,0.4722245634313832,0.416,0.532,0.468,0.0,0.0,0.4946770966053009,0.49464160203933716,133,117,146,104,jpeg__quality=50,jpeg,"{""quality"":50}"
500,0.9970703125,0.45699999999999996,0.45431487142814064,0.472,0.4714587737843552,0.44,0.504,0.496,0.0,0.0,0.4950873553752899,0.49498146772384644,126,124,140,110,jpeg__quality=30,jpeg,"{""quality"":30}"
500,0.9970703125,0.429968,0.4394489382182052,0.45,0.4483915096421164,0.396,0.504,0.496,0.0,0.0,0.4946698844432831,0.4945790767669678,126,124,151,99,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}"
500,0.9970703125,0.44823999999999997,0.45192636362753985,0.452,0.4519649257552483,0.46,0.444,0.556,0.0,0.0,0.4951256513595581,0.495248019695282,111,139,135,115,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}"
500,0.9970703125,0.472152,0.4712771149122349,0.49,0.4827984861207453,0.608,0.372,0.628,0.0,0.004,0.4961414635181427,0.4962460994720459,93,157,98,152,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}"
500,0.9970703125,0.45756800000000003,0.45770093949444535,0.46399999999999997,0.46392280488390325,0.476,0.452,0.548,0.0,0.0,0.49512314796447754,0.49528712034225464,113,137,131,119,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}"
500,0.9970703125,0.46009599999999995,0.46616824175320504,0.49,0.483753416337686,0.6,0.38,0.62,0.0,0.004,0.49626243114471436,0.4961864948272705,95,155,100,150,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}"
500,0.9970703125,0.43484,0.4426373828329466,0.46199999999999997,0.46085917802069176,0.416,0.508,0.492,0.0,0.0,0.49483922123908997,0.4947763681411743,127,123,146,104,gaussian_noise__sigma=0.02,gaussian_noise,"{""seed"":20260827,""sigma"":0.02}"
500,0.9970703125,0.482456,0.4693270332852132,0.516,0.5155038759689923,0.548,0.484,0.516,0.0,0.004,0.4954128861427307,0.4956660270690918,121,129,113,137,gaussian_noise__sigma=0.05,gaussian_noise,"{""seed"":20260827,""sigma"":0.05}"
500,0.9970703125,0.48784,0.48091532073209414,0.506,0.4939996968095349,0.66,0.352,0.648,0.0,0.008,0.49645039439201355,0.4966064691543579,88,162,85,165,gaussian_noise__sigma=0.1,gaussian_noise,"{""seed"":20260827,""sigma"":0.1}"
500,0.9970703125,0.40977600000000003,0.42735684562236104,0.4,0.38580974842767296,0.248,0.552,0.448,0.0,0.0,0.493613600730896,0.49321875786781316,138,112,188,62,color_jitter__brightness=0.8_contrast=0.8_saturation=0.8,color_jitter,"{""brightness"":0.8,""contrast"":0.8,""saturation"":0.8}"
500,0.9970703125,0.4384640000000001,0.4467603156741058,0.45799999999999996,0.4576333601514624,0.484,0.432,0.568,0.0,0.0,0.4957921802997589,0.49552053213119507,108,142,129,121,color_jitter__brightness=1.2_contrast=1.2_saturation=1.2,color_jitter,"{""brightness"":1.2,""contrast"":1.2,""saturation"":1.2}"
500,0.9970703125,0.449784,0.4524067932415377,0.488,0.48759827704920655,0.516,0.46,0.54,0.0,0.0,0.4953373372554779,0.49525976181030273,115,135,121,129,center_crop__ratio=0.8,center_crop,"{""ratio"":0.8}"
500,0.9970703125,0.46566399999999997,0.46036226895384247,0.472,0.4717887154861945,0.452,0.492,0.508,0.0,0.0,0.49487099051475525,0.49510055780410767,123,127,137,113,resize__interpolation=bicubic_scale=0.5__jpeg__quality=70,combo_resize_jpeg,"{""transforms"":[{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""jpeg"",""params"":{""quality"":70}}]}"
500,0.9970703125,0.473136,0.464265368045317,0.5,0.49979991996798717,0.52,0.48,0.52,0.0,0.0,0.49526917934417725,0.4953964948654175,120,130,120,130,center_crop__ratio=0.8__jpeg__quality=50,combo_crop_jpeg,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.8}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
500,0.9970703125,0.511408,0.4883215476437283,0.54,0.5345712389308899,0.648,0.432,0.568,0.0,0.0,0.4957793951034546,0.4961532950401306,108,142,88,162,center_crop__ratio=0.85__resize__interpolation=bicubic_scale=0.5__gaussian_blur__sigma=1.0__jpeg__quality=50,combo_four_stage_platform_repost,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""gaussian_blur"",""params"":{""sigma"":1.0}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
500,0.9970703125,0.478472,0.47273178093601426,0.506,0.48907615868012033,0.688,0.324,0.676,0.0,0.012,0.4962741732597351,0.49644041061401367,81,169,78,172,color_jitter__brightness=1.15_contrast=1.15_saturation=0.85__resize__interpolation=bilinear_scale=0.5__gaussian_noise__sigma=0.05__jpeg__quality=50,combo_four_stage_edit_repost,"{""transforms"":[{""name"":""color_jitter"",""params"":{""brightness"":1.15,""contrast"":1.15,""saturation"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bilinear"",""scale"":0.5}},{""name"":""gaussian_noise"",""params"":{""seed"":20260829,""sigma"":0.05}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
500,0.9970703125,0.502832,0.4913792060331551,0.512,0.4890351979360372,0.724,0.3,0.7,0.0,0.0,0.49694448709487915,0.49708205461502075,75,175,69,181,strict_random_six__profile=full_training_range_v1,strict_random_six,"{""profile"":""full_training_range_v1"",""seed"":20260829}"
