n,threshold,auroc,average_precision,balanced_accuracy,macro_f1,aigc_recall,real_specificity,false_positive_rate,tpr_at_fpr_1pct,tpr_at_fpr_5pct,brier,ece_15,tn,fp,fn,tp,transform,transform_name,transform_params,mean_semantic_gate_fraction,mean_forensic_gate_fraction
4000,0.060516357421875,0.90632925,0.8815352572735836,0.8105,0.8078010949252136,0.929,0.692,0.308,0.094,0.562,0.13556917292069193,0.10175342551572249,1384,616,142,1858,clean,clean,{},0.6119335443377495,0.3880664583966136
4000,0.060516357421875,0.9055083750000001,0.8812222585829189,0.8105,0.8079153083896917,0.9265,0.6945,0.3055,0.096,0.5555,0.13681152340495464,0.10371631936077028,1389,611,147,1853,jpeg__quality=90,jpeg,"{""quality"":90}",0.611949402064085,0.38805060093849897
4000,0.060516357421875,0.8997926249999999,0.8742406014650798,0.78375,0.7781592668997277,0.9425,0.625,0.375,0.0865,0.525,0.1376044620526118,0.09803170267120005,1250,750,115,1885,jpeg__quality=70,jpeg,"{""quality"":70}",0.6080616596639157,0.39193834330141547
4000,0.060516357421875,0.8900328750000001,0.863744170897305,0.74525,0.733291298576269,0.957,0.5335,0.4665,0.0675,0.486,0.14387171587542344,0.09934961483022198,1067,933,86,1914,jpeg__quality=50,jpeg,"{""quality"":50}",0.6044341462999582,0.39556585551798346
4000,0.060516357421875,0.8732659999999999,0.8444830099391636,0.70825,0.6874882632361072,0.966,0.4505,0.5495,0.0705,0.4215,0.16273397556430064,0.12124582999246195,901,1099,68,1932,jpeg__quality=30,jpeg,"{""quality"":30}",0.5985267339497805,0.40147326788306237
4000,0.060516357421875,0.905520625,0.8787801010513743,0.7969999999999999,0.7925164888066223,0.944,0.65,0.35,0.11,0.5445,0.1336236006192885,0.09529627468902621,1300,700,112,1888,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}",0.6068185995519161,0.39318140330910684
4000,0.060516357421875,0.8908055000000001,0.8669934236588559,0.7305,0.7147468974094362,0.9655,0.4955,0.5045,0.0985,0.4965,0.14792128088326353,0.10836235089739782,991,1009,69,1931,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}",0.5660599199980497,0.4339400800168514
4000,0.060516357421875,0.836206,0.814160831472939,0.62575,0.5737590162460597,0.975,0.2765,0.7235,0.0905,0.3425,0.19598713148886598,0.15069915986433624,553,1447,50,1950,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}",0.5131339155510068,0.4868660847097635
4000,0.060516357421875,0.8891355000000001,0.8623842545218877,0.73125,0.7153632676296876,0.9675,0.495,0.505,0.099,0.4245,0.15046185179510665,0.11312620693212372,990,1010,65,1935,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}",0.5710388253778219,0.4289611744582653
4000,0.060516357421875,0.8126743750000001,0.7875068284541931,0.59925,0.5349859607388037,0.971,0.2275,0.7725,0.0535,0.307,0.21404368789484216,0.17112657445296642,455,1545,58,1942,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}",0.508557273723185,0.4914427268281579
4000,0.060516357421875,0.8814597499999999,0.8592053797621986,0.79975,0.7982491629134861,0.886,0.7135,0.2865,0.1295,0.464,0.16691765142606163,0.13528576189931482,1427,573,228,1772,gaussian_noise__sigma=0.02,gaussian_noise,"{""seed"":20260827,""sigma"":0.02}",0.6156062882393598,0.38439371398091315
4000,0.060516357421875,0.8622376250000001,0.8432461410961045,0.77725,0.7749657760451069,0.878,0.6765,0.3235,0.1155,0.4085,0.18170714858144948,0.14638866537995635,1353,647,244,1756,gaussian_noise__sigma=0.05,gaussian_noise,"{""seed"":20260827,""sigma"":0.05}",0.6134720853567124,0.3865279185846448
4000,0.060516357421875,0.831418,0.8048351170358475,0.72375,0.7152524020102665,0.8965,0.551,0.449,0.073,0.3455,0.19162856322698643,0.14317276748083532,1102,898,207,1793,gaussian_noise__sigma=0.1,gaussian_noise,"{""seed"":20260827,""sigma"":0.1}",0.6092209711521864,0.39077903155982496
4000,0.060516357421875,0.8916252499999999,0.8708526745385177,0.7827500000000001,0.7781985086338272,0.926,0.6395,0.3605,0.096,0.5155,0.1475239253229338,0.11140002747066317,1279,721,148,1852,color_jitter__brightness=0.8_contrast=0.8_saturation=0.8,color_jitter,"{""brightness"":0.8,""contrast"":0.8,""saturation"":0.8}",0.6126023122221231,0.3873976896181703
4000,0.060516357421875,0.895936875,0.872234211981488,0.79325,0.7897097505066386,0.923,0.6635,0.3365,0.103,0.5235,0.14485457356596818,0.10826331924647094,1327,673,154,1846,color_jitter__brightness=1.2_contrast=1.2_saturation=1.2,color_jitter,"{""brightness"":1.2,""contrast"":1.2,""saturation"":1.2}",0.6104359135776758,0.3895640889033675
4000,0.060516357421875,0.89097475,0.8464271173447065,0.747,0.7328037990441663,0.9775,0.5165,0.4835,0.057,0.3275,0.14865473985519748,0.11263044793019071,1033,967,45,1955,center_crop__ratio=0.8,center_crop,"{""ratio"":0.8}",0.60356081366539,0.39643918833881614
4000,0.060516357421875,0.8799330000000001,0.856414021823531,0.731,0.7159060155845088,0.9615,0.5005,0.4995,0.0925,0.4625,0.15667708058399876,0.11605425957823169,1001,999,77,1923,resize__interpolation=bicubic_scale=0.5__jpeg__quality=70,combo_resize_jpeg,"{""transforms"":[{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""jpeg"",""params"":{""quality"":70}}]}",0.5696128062456847,0.43038719350844623
4000,0.060516357421875,0.8792502500000001,0.8381908463057445,0.70375,0.6787916058894983,0.9825,0.425,0.575,0.0395,0.3255,0.16750966918388077,0.13545079444348812,850,1150,35,1965,center_crop__ratio=0.8__jpeg__quality=50,combo_crop_jpeg,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.8}},{""name"":""jpeg"",""params"":{""quality"":50}}]}",0.595190046325326,0.4048099553361535
4000,0.060516357421875,0.861210375,0.8295320443395878,0.6799999999999999,0.6485829657181701,0.979,0.381,0.619,0.066,0.3685,0.17808609372795764,0.13800760739762336,762,1238,42,1958,center_crop__ratio=0.85__resize__interpolation=bicubic_scale=0.5__gaussian_blur__sigma=1.0__jpeg__quality=50,combo_four_stage_platform_repost,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""gaussian_blur"",""params"":{""sigma"":1.0}},{""name"":""jpeg"",""params"":{""quality"":50}}]}",0.5442301495671272,0.45576985060423614
4000,0.060516357421875,0.831164,0.8181974601006635,0.7035,0.6898891575993237,0.913,0.494,0.506,0.078,0.384,0.1903935681955627,0.1405978174814954,988,1012,174,1826,color_jitter__brightness=1.15_contrast=1.15_saturation=0.85__resize__interpolation=bilinear_scale=0.5__gaussian_noise__sigma=0.05__jpeg__quality=50,combo_four_stage_edit_repost,"{""transforms"":[{""name"":""color_jitter"",""params"":{""brightness"":1.15,""contrast"":1.15,""saturation"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bilinear"",""scale"":0.5}},{""name"":""gaussian_noise"",""params"":{""seed"":20260829,""sigma"":0.05}},{""name"":""jpeg"",""params"":{""quality"":50}}]}",0.5881490489095449,0.41185095319151876
4000,0.060516357421875,0.813070875,0.7945532072485804,0.68275,0.6639962666251847,0.919,0.4465,0.5535,0.077,0.3255,0.20287397679544666,0.15320261963969095,893,1107,162,1838,strict_random_six__profile=full_training_range_v1,strict_random_six,"{""profile"":""full_training_range_v1"",""seed"":20260829}",0.5900246096476912,0.4099753917455673
