n,threshold,auroc,average_precision,balanced_accuracy,macro_f1,aigc_recall,real_specificity,false_positive_rate,tpr_at_fpr_1pct,tpr_at_fpr_5pct,brier,ece_15,tn,fp,fn,tp,transform,transform_name,transform_params,mean_semantic_gate_fraction,mean_forensic_gate_fraction
500,0.9970703125,0.432848,0.44653813126869263,0.448,0.41773134630639147,0.22,0.676,0.324,0.0,0.02,0.4323357045650482,0.4016860195398331,169,81,195,55,clean,clean,{},0.5442880734205245,0.4557119265794754
500,0.9970703125,0.433512,0.4467394331070543,0.448,0.41773134630639147,0.22,0.676,0.324,0.0,0.016,0.43235838413238525,0.40212742817401886,169,81,195,55,jpeg__quality=90,jpeg,"{""quality"":90}",0.5442960089445115,0.4557039905190468
500,0.9970703125,0.422048,0.44429142268940025,0.46199999999999997,0.4308347897474091,0.228,0.696,0.304,0.0,0.02,0.444147527217865,0.4168691500425339,174,76,193,57,jpeg__quality=70,jpeg,"{""quality"":70}",0.542253236413002,0.45774676620960236
500,0.9970703125,0.42485599999999996,0.4483744398995231,0.446,0.42144859247005945,0.24,0.652,0.348,0.0,0.032,0.4510980248451233,0.4359970626831055,163,87,190,60,jpeg__quality=50,jpeg,"{""quality"":50}",0.5404740567207337,0.4595259432196617
500,0.9970703125,0.412208,0.43732060102012965,0.426,0.40158215839098577,0.224,0.628,0.372,0.0,0.02,0.4560622274875641,0.4389623937606812,157,93,194,56,jpeg__quality=30,jpeg,"{""quality"":30}",0.5378877042531968,0.46211229598522185
500,0.9970703125,0.437784,0.44819301115842913,0.44,0.4104170877973182,0.216,0.664,0.336,0.0,0.024,0.43310773372650146,0.4072939664125443,166,84,196,54,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}",0.5417892292737961,0.4582107748389244
500,0.9970703125,0.43535999999999997,0.4452410770325047,0.43,0.4130367624343528,0.26,0.6,0.4,0.0,0.0,0.4620932638645172,0.45768164813518525,150,100,185,65,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}",0.5285381866693497,0.47146181589365005
500,0.9970703125,0.407768,0.44453676541353315,0.41800000000000004,0.41138633688119713,0.312,0.524,0.476,0.0,0.0,0.48078054189682007,0.4746445188522339,131,119,172,78,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}",0.5117637102603912,0.48823628890514376
500,0.9970703125,0.412384,0.4367169987517859,0.416,0.3906409122022071,0.212,0.62,0.38,0.0,0.028,0.4605855941772461,0.44710837745666504,155,95,197,53,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}",0.5300366150140763,0.4699633867144585
500,0.9970703125,0.38611200000000007,0.42620809347208555,0.406,0.39513911800285934,0.272,0.54,0.46,0.0,0.012,0.4794524013996124,0.4703261580467224,135,115,182,68,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}",0.5093383716344834,0.4906616261601448
500,0.9970703125,0.42168799999999995,0.42938680229347026,0.42600000000000005,0.38506764255931847,0.168,0.684,0.316,0.0,0.004,0.43060967326164246,0.40861767053604126,171,79,208,42,gaussian_noise__sigma=0.02,gaussian_noise,"{""seed"":20260827,""sigma"":0.02}",0.5478993140459061,0.45210068506002427
500,0.9970703125,0.412536,0.4257305174139088,0.41400000000000003,0.37493333333333334,0.164,0.664,0.336,0.0,0.008,0.4411906599998474,0.423373063325882,166,84,209,41,gaussian_noise__sigma=0.05,gaussian_noise,"{""seed"":20260827,""sigma"":0.05}",0.5491751239299775,0.4508248718380928
