n,threshold,auroc,average_precision,balanced_accuracy,macro_f1,aigc_recall,real_specificity,false_positive_rate,tpr_at_fpr_1pct,tpr_at_fpr_5pct,brier,ece_15,tn,fp,fn,tp,transform,transform_name,transform_params
2000,0.99267578125,0.7224335,0.7394841767368179,0.667,0.6621347402597402,0.547,0.787,0.213,0.127,0.236,0.4800150990486145,0.48428415524959567,787,213,453,547,clean,clean,{}
2000,0.99267578125,0.732495,0.7462470631100739,0.675,0.6715151037355302,0.572,0.778,0.222,0.084,0.285,0.48013779520988464,0.4845844998955727,778,222,428,572,jpeg__quality=90,jpeg,"{""quality"":90}"
2000,0.99267578125,0.6648839999999999,0.6923443950492919,0.6174999999999999,0.6155345163311138,0.546,0.689,0.311,0.114,0.223,0.4854279160499573,0.48759300148487095,689,311,454,546,jpeg__quality=70,jpeg,"{""quality"":70}"
2000,0.99267578125,0.7245720000000001,0.7553644600872285,0.6725,0.657764628276218,0.465,0.88,0.12,0.142,0.32,0.48115074634552,0.4845388432443142,880,120,535,465,jpeg__quality=50,jpeg,"{""quality"":50}"
2000,0.99267578125,0.6779015,0.7125192363268683,0.64,0.627099121196929,0.454,0.826,0.174,0.141,0.232,0.48273614048957825,0.48502027744054793,826,174,546,454,jpeg__quality=30,jpeg,"{""quality"":30}"
2000,0.99267578125,0.7400450000000001,0.7632272792305967,0.6625,0.6419629025828796,0.423,0.902,0.098,0.151,0.3,0.4737623929977417,0.4794726442992687,902,98,577,423,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}"
2000,0.99267578125,0.637229,0.6707599659611604,0.542,0.4224281976102652,0.087,0.997,0.003,0.11,0.19,0.4521344006061554,0.4560737444460392,997,3,913,87,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}"
2000,0.99267578125,0.7616535,0.7773145955119066,0.504,0.3421611068669892,0.008,1.0,0.0,0.159,0.31,0.4207715392112732,0.4326593986153603,1000,0,992,8,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}"
2000,0.99267578125,0.7062999999999999,0.7375193754148635,0.502,0.33863751359578004,0.005,0.999,0.001,0.155,0.294,0.43011000752449036,0.4368540021479129,999,1,995,5,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}"
2000,0.99267578125,0.731028,0.7477373775759488,0.501,0.33555171178656695,0.002,1.0,0.0,0.15,0.291,0.41904711723327637,0.4277338903546333,1000,0,998,2,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}"
2000,0.99267578125,0.780018,0.7825345870189222,0.5015,0.3366580272529093,0.003,1.0,0.0,0.156,0.279,0.3680543005466461,0.38322715464234347,1000,0,997,3,gaussian_noise__sigma=0.02,gaussian_noise,"{""seed"":20260827,""sigma"":0.02}"
2000,0.99267578125,0.7497725000000001,0.7607280510874345,0.5005,0.3344434824928323,0.001,1.0,0.0,0.137,0.278,0.38209792971611023,0.392434799849987,1000,0,999,1,gaussian_noise__sigma=0.05,gaussian_noise,"{""seed"":20260827,""sigma"":0.05}"
2000,0.99267578125,0.7164315000000001,0.7380993159534397,0.5005,0.3344434824928323,0.001,1.0,0.0,0.155,0.268,0.40038174390792847,0.40717334413528444,1000,0,999,1,gaussian_noise__sigma=0.1,gaussian_noise,"{""seed"":20260827,""sigma"":0.1}"
2000,0.99267578125,0.6725915,0.6931302391811963,0.6184999999999999,0.6008118743556683,0.408,0.829,0.171,0.104,0.218,0.47692596912384033,0.4802639144659043,829,171,592,408,color_jitter__brightness=0.8_contrast=0.8_saturation=0.8,color_jitter,"{""brightness"":0.8,""contrast"":0.8,""saturation"":0.8}"
2000,0.99267578125,0.6937565,0.677543368036564,0.5525,0.46495596049521765,0.148,0.957,0.043,0.054,0.167,0.4468103051185608,0.4565930380225181,957,43,852,148,color_jitter__brightness=1.2_contrast=1.2_saturation=1.2,color_jitter,"{""brightness"":1.2,""contrast"":1.2,""saturation"":1.2}"
2000,0.99267578125,0.677992,0.7081979314186051,0.5005,0.3344434824928323,0.001,1.0,0.0,0.118,0.237,0.4150119125843048,0.4183554772138596,1000,0,999,1,center_crop__ratio=0.8,center_crop,"{""ratio"":0.8}"
2000,0.99267578125,0.599865,0.6321786872727939,0.5559999999999999,0.46784986174883236,0.149,0.963,0.037,0.075,0.166,0.465518981218338,0.4661708919405937,963,37,851,149,resize__interpolation=bicubic_scale=0.5__jpeg__quality=70,combo_resize_jpeg,"{""transforms"":[{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""jpeg"",""params"":{""quality"":70}}]}"
2000,0.99267578125,0.7222115,0.7552111910432574,0.6555,0.630213142675738,0.394,0.917,0.083,0.14,0.327,0.479427307844162,0.4825829833745956,917,83,606,394,center_crop__ratio=0.8__jpeg__quality=50,combo_crop_jpeg,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.8}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
