n,threshold,auroc,average_precision,balanced_accuracy,macro_f1,aigc_recall,real_specificity,false_positive_rate,tpr_at_fpr_1pct,tpr_at_fpr_5pct,brier,ece_15,tn,fp,fn,tp,transform,transform_name,transform_params
2000,0.99658203125,0.978116,0.9787578380879863,0.929,0.9289982249556239,0.924,0.934,0.066,0.758,0.901,0.39684465527534485,0.4395052455216647,934,66,76,924,clean,clean,{}
2000,0.99658203125,0.9781694999999999,0.978565156102611,0.9315,0.9314995718723242,0.929,0.934,0.066,0.761,0.905,0.39743149280548096,0.43986619737744337,934,66,71,929,jpeg__quality=90,jpeg,"{""quality"":90}"
2000,0.99658203125,0.973651,0.972095389838933,0.911,0.910908770581075,0.943,0.879,0.121,0.57,0.853,0.4208056330680847,0.45440077397227285,879,121,57,943,jpeg__quality=70,jpeg,"{""quality"":70}"
2000,0.99658203125,0.9700729999999999,0.9696206708010703,0.907,0.9068859352707066,0.942,0.872,0.128,0.535,0.838,0.4362702965736389,0.46397657865285874,872,128,58,942,jpeg__quality=50,jpeg,"{""quality"":50}"
2000,0.99658203125,0.9677515,0.9663664032256685,0.9015,0.9014142057125214,0.931,0.872,0.128,0.48,0.834,0.43058139085769653,0.4604685231447219,872,128,69,931,jpeg__quality=30,jpeg,"{""quality"":30}"
2000,0.99658203125,0.980186,0.9817126291788576,0.9359999999999999,0.935990782672705,0.924,0.948,0.052,0.837,0.921,0.39635398983955383,0.43937072028219704,948,52,76,924,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}"
2000,0.99658203125,0.970864,0.9685178321535475,0.8919999999999999,0.8916097952629466,0.952,0.832,0.168,0.584,0.873,0.449887752532959,0.4722934419512749,832,168,48,952,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}"
2000,0.99658203125,0.9586675,0.9535780462492268,0.8815,0.8810049508467602,0.946,0.817,0.183,0.505,0.775,0.4559227228164673,0.47559425261616706,817,183,54,946,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}"
2000,0.99658203125,0.9665135000000001,0.9635263806436193,0.9025,0.9023552660931666,0.941,0.864,0.136,0.486,0.839,0.4369981288909912,0.46435450428724284,864,136,59,941,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}"
2000,0.99658203125,0.9582854999999999,0.9552882540075431,0.8915,0.8913922339441311,0.923,0.86,0.14,0.389,0.81,0.44721370935440063,0.4703437498509884,860,140,77,923,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}"
2000,0.99658203125,0.9741745,0.9764506634227689,0.9199999999999999,0.9199018798027584,0.885,0.955,0.045,0.81,0.885,0.39638665318489075,0.4393630460202694,955,45,115,885,gaussian_noise__sigma=0.02,gaussian_noise,"{""seed"":20260827,""sigma"":0.02}"
2000,0.99658203125,0.9693409999999999,0.9703784772089744,0.9145000000000001,0.9144566937011862,0.892,0.937,0.063,0.766,0.872,0.4161476790904999,0.45177710729837417,937,63,108,892,gaussian_noise__sigma=0.05,gaussian_noise,"{""seed"":20260827,""sigma"":0.05}"
2000,0.99658203125,0.9587430000000001,0.9582195589394729,0.897,0.8969962918665072,0.903,0.891,0.109,0.388,0.821,0.44433528184890747,0.46850304979085916,891,109,97,903,gaussian_noise__sigma=0.1,gaussian_noise,"{""seed"":20260827,""sigma"":0.1}"
2000,0.99658203125,0.975071,0.9760299050695799,0.9185000000000001,0.9184941111995342,0.91,0.927,0.073,0.739,0.889,0.404432475566864,0.44421042947471145,927,73,90,910,color_jitter__brightness=0.8_contrast=0.8_saturation=0.8,color_jitter,"{""brightness"":0.8,""contrast"":0.8,""saturation"":0.8}"
2000,0.99658203125,0.9714025000000001,0.972759938228646,0.9115,0.9114424154306338,0.886,0.937,0.063,0.665,0.858,0.41104501485824585,0.4486722420454025,937,63,114,886,color_jitter__brightness=1.2_contrast=1.2_saturation=1.2,color_jitter,"{""brightness"":1.2,""contrast"":1.2,""saturation"":1.2}"
2000,0.99658203125,0.9683305,0.968202028750702,0.908,0.9079954917790972,0.915,0.901,0.099,0.453,0.857,0.4188397228717804,0.4528916262090206,901,99,85,915,center_crop__ratio=0.8,center_crop,"{""ratio"":0.8}"
2000,0.99658203125,0.9712525,0.9714675680585977,0.9125000000000001,0.9124999781249945,0.912,0.913,0.087,0.736,0.87,0.42045366764068604,0.45458571311831475,913,87,88,912,resize__interpolation=bicubic_scale=0.5__jpeg__quality=70,combo_resize_jpeg,"{""transforms"":[{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""jpeg"",""params"":{""quality"":70}}]}"
2000,0.99658203125,0.9638280000000001,0.9623182702491666,0.889,0.8887105361044075,0.94,0.838,0.162,0.543,0.85,0.4475470781326294,0.4705009889900684,838,162,60,940,center_crop__ratio=0.8__jpeg__quality=50,combo_crop_jpeg,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.8}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
