n,threshold,auroc,average_precision,balanced_accuracy,macro_f1,aigc_recall,real_specificity,false_positive_rate,tpr_at_fpr_1pct,tpr_at_fpr_5pct,brier,ece_15,tn,fp,fn,tp,transform,transform_name,transform_params,mean_semantic_gate_fraction,mean_forensic_gate_fraction
500,0.9970703125,0.459464,0.44326469601530405,0.428,0.3680507680613742,0.12,0.736,0.264,0.0,0.004,0.4180133044719696,0.4092841712236404,184,66,220,30,clean,clean,{},0.5874147601127625,0.41258524781465533
500,0.9970703125,0.46123200000000003,0.44427005995442725,0.426,0.3667003543830073,0.12,0.732,0.268,0.0,0.008,0.41878336668014526,0.41089500653743743,183,67,220,30,jpeg__quality=90,jpeg,"{""quality"":90}",0.5874218646287918,0.4125781427025795
500,0.9970703125,0.466816,0.4548326412430672,0.44799999999999995,0.40664556962025317,0.184,0.712,0.288,0.0,0.008,0.4336792826652527,0.43094385099411014,178,72,204,46,jpeg__quality=70,jpeg,"{""quality"":70}",0.5866536848545074,0.4133463209271431
500,0.9970703125,0.485928,0.4666860020589661,0.472,0.43857500127596594,0.228,0.716,0.284,0.0,0.008,0.4406738579273224,0.44194725561141973,179,71,193,57,jpeg__quality=50,jpeg,"{""quality"":50}",0.5858975749015808,0.41410242915153506
500,0.9970703125,0.470376,0.46018608223215396,0.474,0.43772421548631507,0.22,0.728,0.272,0.0,0.0,0.44205766916275024,0.43965820157527924,182,68,195,55,jpeg__quality=30,jpeg,"{""quality"":30}",0.5845367678403854,0.4154632377624512
500,0.9970703125,0.459416,0.4434954325774406,0.42,0.3592123172650298,0.112,0.728,0.272,0.0,0.012,0.41782423853874207,0.41226758176088335,182,68,222,28,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}",0.5863465150594711,0.413653491795063
500,0.9970703125,0.477808,0.4592629082445865,0.456,0.4369369369369369,0.272,0.64,0.36,0.0,0.012,0.45545297861099243,0.4586284370422363,160,90,182,68,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}",0.5711376440525054,0.42886235904693604
500,0.9970703125,0.494728,0.47386694909687777,0.46599999999999997,0.45010812480692,0.296,0.636,0.364,0.0,0.004,0.46984967589378357,0.4723740090131759,159,91,176,74,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}",0.5376097167730332,0.4623902829885483
500,0.9970703125,0.47657599999999994,0.46219620801714606,0.444,0.4123714826839827,0.212,0.676,0.324,0.0,0.008,0.447775661945343,0.44725293135643,169,81,197,53,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}",0.5747387636899948,0.4252612379789352
500,0.9970703125,0.451056,0.4428384752776161,0.42600000000000005,0.38506764255931847,0.168,0.684,0.316,0.0,0.0,0.46884778141975403,0.468797840476036,171,79,208,42,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}",0.5338526135683059,0.46614738607406614
500,0.9970703125,0.4596799999999999,0.4406172169710414,0.424,0.3564418384311482,0.1,0.748,0.252,0.0,0.004,0.4116041958332062,0.4047455968856812,187,63,225,25,gaussian_noise__sigma=0.02,gaussian_noise,"{""seed"":20260827,""sigma"":0.02}",0.5897089122533798,0.41029109436273575
500,0.9970703125,0.45692000000000005,0.44042082958228795,0.426,0.3683951073728317,0.124,0.728,0.272,0.0,0.004,0.4283704161643982,0.42579982066154476,182,68,219,31,gaussian_noise__sigma=0.05,gaussian_noise,"{""seed"":20260827,""sigma"":0.05}",0.5888302670717239,0.41116973996162415
500,0.9970703125,0.44486400000000004,0.4352223586075177,0.404,0.3736864228667507,0.184,0.624,0.376,0.0,0.0,0.4564022719860077,0.45789746630191797,156,94,204,46,gaussian_noise__sigma=0.1,gaussian_noise,"{""seed"":20260827,""sigma"":0.1}",0.5867597976922989,0.41324020260572436
