n,threshold,auroc,average_precision,balanced_accuracy,macro_f1,aigc_recall,real_specificity,false_positive_rate,tpr_at_fpr_1pct,tpr_at_fpr_5pct,brier,ece_15,tn,fp,fn,tp,transform,transform_name,transform_params,mean_semantic_gate_fraction,mean_forensic_gate_fraction
500,0.9970703125,0.552616,0.523250225329804,0.502,0.47315190575131927,0.268,0.736,0.264,0.0,0.02,0.41482529044151306,0.42069581788778304,184,66,183,67,clean,clean,{},0.5872345156669617,0.41276549208164215
500,0.9970703125,0.5532,0.5261171438067,0.5,0.4715570887445887,0.268,0.732,0.268,0.0,0.02,0.4157090187072754,0.4218789169192314,183,67,183,67,jpeg__quality=90,jpeg,"{""quality"":90}",0.5872406207323074,0.4127593868970871
500,0.9970703125,0.52976,0.5126328900901188,0.496,0.47133458646616544,0.28,0.712,0.288,0.0,0.016,0.4329037368297577,0.43565086472034453,178,72,180,70,jpeg__quality=70,jpeg,"{""quality"":70}",0.5867738120555878,0.4132261941432953
500,0.9970703125,0.5222720000000001,0.5100033466006586,0.494,0.4677695547355888,0.272,0.716,0.284,0.0,0.012,0.44120875000953674,0.4417724786400795,179,71,182,68,jpeg__quality=50,jpeg,"{""quality"":50}",0.5863385816812515,0.41366141951084134
500,0.9970703125,0.505088,0.4931394388714515,0.494,0.4646884825505372,0.26,0.728,0.272,0.0,0.008,0.44258034229278564,0.4402333992123604,182,68,185,65,jpeg__quality=30,jpeg,"{""quality"":30}",0.5855215005874633,0.41447850680351256
500,0.9970703125,0.555376,0.5301350433409142,0.5,0.47258274121955746,0.272,0.728,0.272,0.0,0.016,0.4157413840293884,0.4222866024971008,182,68,182,68,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}",0.5865584882497787,0.4134415195584297
500,0.9970703125,0.5445519999999999,0.5333783026069564,0.5,0.4900040799673603,0.36,0.64,0.36,0.0,0.044,0.45506370067596436,0.46092139649391173,160,90,160,90,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}",0.5730543682575225,0.4269456326961517
500,0.9970703125,0.5311440000000001,0.529683668299975,0.514,0.506657084038834,0.392,0.636,0.364,0.0,0.036,0.47020307183265686,0.47080077302455897,159,91,152,98,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}",0.5396450419425964,0.460354955971241
500,0.9970703125,0.55484,0.5380447872764514,0.502,0.4864518151556525,0.328,0.676,0.324,0.0,0.04,0.4464675188064575,0.45389159572124477,169,81,168,82,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}",0.5765564745664596,0.4234435271024704
500,0.9970703125,0.528624,0.5273182502522099,0.51,0.49470158519331275,0.336,0.684,0.316,0.024,0.024,0.46897193789482117,0.4697900389432907,171,79,166,84,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}",0.5359196208715439,0.46408038163185117
500,0.9970703125,0.504672,0.48737416244145704,0.46399999999999997,0.41697558258932454,0.18,0.748,0.252,0.0,0.016,0.41227975487709045,0.4055136681199073,187,63,205,45,gaussian_noise__sigma=0.02,gaussian_noise,"{""seed"":20260827,""sigma"":0.02}",0.5894516569375992,0.41054834991693495
500,0.9970703125,0.49728799999999995,0.48000425436471694,0.46799999999999997,0.4294294294294294,0.208,0.728,0.272,0.0,0.02,0.42874252796173096,0.426452652156353,182,68,198,52,gaussian_noise__sigma=0.05,gaussian_noise,"{""seed"":20260827,""sigma"":0.05}",0.5886540126800537,0.41134599351882933
500,0.9970703125,0.50464,0.481557685472996,0.45999999999999996,0.44507472993636854,0.296,0.624,0.376,0.0,0.0,0.4568312466144562,0.4591621159315109,156,94,176,74,gaussian_noise__sigma=0.1,gaussian_noise,"{""seed"":20260827,""sigma"":0.1}",0.586728126168251,0.41327187651395797
500,0.9970703125,0.536568,0.510006549048273,0.49,0.462549160944396,0.264,0.716,0.284,0.0,0.028,0.4238227605819702,0.4263368902206421,179,71,184,66,color_jitter__brightness=0.8_contrast=0.8_saturation=0.8,color_jitter,"{""brightness"":0.8,""contrast"":0.8,""saturation"":0.8}",0.584806956410408,0.41519304692745207
500,0.9970703125,0.49075199999999997,0.4889076759592729,0.484,0.43873022503002135,0.2,0.768,0.232,0.0,0.012,0.4277142882347107,0.41939503300189973,192,58,200,50,color_jitter__brightness=1.2_contrast=1.2_saturation=1.2,color_jitter,"{""brightness"":1.2,""contrast"":1.2,""saturation"":1.2}",0.5862576671838761,0.41374233716726305
500,0.9970703125,0.50332,0.48517341289716576,0.486,0.4603538566851028,0.268,0.704,0.296,0.0,0.024,0.43725132942199707,0.44082032406330107,176,74,183,67,center_crop__ratio=0.8,center_crop,"{""ratio"":0.8}",0.5857919783592224,0.41420802837610243
