n,threshold,auroc,average_precision,balanced_accuracy,macro_f1,aigc_recall,real_specificity,false_positive_rate,tpr_at_fpr_1pct,tpr_at_fpr_5pct,brier,ece_15,tn,fp,fn,tp,transform,transform_name,transform_params
2000,0.9931640625,0.7999355,0.7648079161477372,0.6990000000000001,0.6839815386424435,0.917,0.481,0.519,0.1,0.1,0.48872026801109314,0.4928342056870461,481,519,83,917,clean,clean,{}
2000,0.9931640625,0.7994260000000001,0.7636554919720496,0.6975,0.6833348555941514,0.909,0.486,0.514,0.094,0.094,0.4885617196559906,0.4927216627597809,486,514,91,909,jpeg__quality=90,jpeg,"{""quality"":90}"
2000,0.9931640625,0.794129,0.7621140224445668,0.7015,0.6900130459333684,0.894,0.509,0.491,0.075,0.262,0.4881645739078522,0.492374515235424,509,491,106,894,jpeg__quality=70,jpeg,"{""quality"":70}"
2000,0.9931640625,0.7900794999999998,0.7562956766793569,0.698,0.687056685225656,0.885,0.511,0.489,0.069,0.248,0.488182932138443,0.49235524332523345,511,489,115,885,jpeg__quality=50,jpeg,"{""quality"":50}"
2000,0.9931640625,0.786917,0.7492236309182949,0.7010000000000001,0.6909880115750311,0.881,0.521,0.479,0.063,0.229,0.48859575390815735,0.4925671418011188,521,479,119,881,jpeg__quality=30,jpeg,"{""quality"":30}"
2000,0.9931640625,0.804065,0.7710787548447613,0.6930000000000001,0.6755360524891775,0.925,0.461,0.539,0.113,0.113,0.48931002616882324,0.49324388885498044,461,539,75,925,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}"
2000,0.9931640625,0.7965845,0.7552898042819367,0.6765,0.6527545766490601,0.938,0.415,0.585,0.0,0.102,0.49072444438934326,0.49411182984709734,415,585,62,938,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}"
2000,0.9931640625,0.8064915000000001,0.7671561986407905,0.7150000000000001,0.7052362453923771,0.897,0.533,0.467,0.079,0.079,0.488426148891449,0.4925927920341492,533,467,103,897,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}"
2000,0.9931640625,0.7868104999999999,0.7420315919200899,0.6685000000000001,0.6431561466353742,0.935,0.402,0.598,0.0,0.098,0.4909924864768982,0.494234880566597,402,598,65,935,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}"
2000,0.9931640625,0.804932,0.7736556516900382,0.7370000000000001,0.736314153112245,0.788,0.686,0.314,0.042,0.235,0.48282185196876526,0.4886667402386666,686,314,212,788,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}"
2000,0.9931640625,0.7837090000000001,0.737127317911844,0.6895,0.6756698318888629,0.896,0.483,0.517,0.0,0.096,0.488488107919693,0.49265599489212036,483,517,104,896,gaussian_noise__sigma=0.02,gaussian_noise,"{""seed"":20260827,""sigma"":0.02}"
2000,0.9931640625,0.7755505,0.7251120321666056,0.6885,0.6746252902846401,0.895,0.482,0.518,0.0,0.086,0.4888233244419098,0.492828154027462,482,518,105,895,gaussian_noise__sigma=0.05,gaussian_noise,"{""seed"":20260827,""sigma"":0.05}"
2000,0.9931640625,0.7149489999999998,0.6815592508586583,0.6565000000000001,0.6497820313712716,0.795,0.518,0.482,0.051,0.154,0.49081459641456604,0.49312305450439453,518,482,205,795,gaussian_noise__sigma=0.1,gaussian_noise,"{""seed"":20260827,""sigma"":0.1}"
2000,0.9931640625,0.7930415000000001,0.7568320657531822,0.711,0.7077158958052681,0.817,0.605,0.395,0.038,0.186,0.48524078726768494,0.49027906799316406,605,395,183,817,color_jitter__brightness=0.8_contrast=0.8_saturation=0.8,color_jitter,"{""brightness"":0.8,""contrast"":0.8,""saturation"":0.8}"
2000,0.9931640625,0.7929824999999999,0.7564968721839759,0.672,0.647626690559296,0.935,0.409,0.591,0.0,0.129,0.4905974864959717,0.49401000636816034,409,591,65,935,color_jitter__brightness=1.2_contrast=1.2_saturation=1.2,color_jitter,"{""brightness"":1.2,""contrast"":1.2,""saturation"":1.2}"
2000,0.9931640625,0.7798679999999999,0.7362161966233202,0.6895,0.6712684669967569,0.925,0.454,0.546,0.0,0.109,0.48995378613471985,0.4935527425408364,454,546,75,925,center_crop__ratio=0.8,center_crop,"{""ratio"":0.8}"
2000,0.9931640625,0.7841389999999999,0.7427683934691784,0.677,0.6561942513124226,0.923,0.431,0.569,0.0,0.096,0.49027109146118164,0.49374949172139165,431,569,77,923,resize__interpolation=bicubic_scale=0.5__jpeg__quality=70,combo_resize_jpeg,"{""transforms"":[{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""jpeg"",""params"":{""quality"":70}}]}"
