n,threshold,auroc,average_precision,balanced_accuracy,macro_f1,aigc_recall,real_specificity,false_positive_rate,tpr_at_fpr_1pct,tpr_at_fpr_5pct,brier,ece_15,tn,fp,fn,tp,transform,transform_name,transform_params
500,0.99658203125,0.46142399999999995,0.4458015096258944,0.424,0.36868686868686873,0.128,0.72,0.28,0.0,0.004,0.4207478165626526,0.4133178858160973,180,70,218,32,clean,clean,{}
500,0.99658203125,0.46206400000000003,0.4461322773965216,0.422,0.3673130727568074,0.128,0.716,0.284,0.0,0.004,0.4213065207004547,0.41456687211990356,179,71,218,32,jpeg__quality=90,jpeg,"{""quality"":90}"
500,0.99658203125,0.468808,0.4580717037817818,0.44199999999999995,0.4048,0.192,0.692,0.308,0.0,0.012,0.4369134306907654,0.43449806803464897,173,77,202,48,jpeg__quality=70,jpeg,"{""quality"":70}"
500,0.99658203125,0.48674399999999995,0.46749632895473514,0.478,0.4488438390877415,0.248,0.708,0.292,0.0,0.004,0.44298404455184937,0.4449365298748016,177,73,188,62,jpeg__quality=50,jpeg,"{""quality"":50}"
500,0.99658203125,0.47587199999999996,0.46538652267907366,0.46599999999999997,0.43393586302519943,0.228,0.704,0.296,0.0,0.0,0.4430917501449585,0.44193308663368225,176,74,193,57,jpeg__quality=30,jpeg,"{""quality"":30}"
500,0.99658203125,0.45725600000000005,0.44189726475628444,0.42,0.3574517867271696,0.108,0.732,0.268,0.0,0.008,0.42155906558036804,0.4159194343090058,183,67,223,27,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}"
500,0.99658203125,0.479784,0.4595270325686569,0.45599999999999996,0.43941567327826414,0.284,0.628,0.372,0.0,0.008,0.4550882577896118,0.4574463011026383,157,93,179,71,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}"
500,0.99658203125,0.497768,0.4784718692687637,0.474,0.4637883860234302,0.336,0.612,0.388,0.0,0.012,0.4644642472267151,0.4681464977264404,153,97,166,84,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}"
500,0.99658203125,0.482128,0.4699414567975215,0.442,0.4130739358546611,0.22,0.664,0.336,0.0,0.004,0.4491157531738281,0.4475761784315109,166,84,195,55,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}"
500,0.99658203125,0.449464,0.44254472774923137,0.432,0.4063148036657971,0.224,0.64,0.36,0.0,0.004,0.4630916118621826,0.46161032986640926,160,90,194,56,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}"
500,0.99658203125,0.46625599999999995,0.4459467507813095,0.424,0.3564418384311482,0.1,0.748,0.252,0.0,0.0,0.4167379140853882,0.41389793848991396,187,63,225,25,gaussian_noise__sigma=0.02,gaussian_noise,"{""seed"":20260827,""sigma"":0.02}"
500,0.99658203125,0.463896,0.4463743983524969,0.432,0.37416261194556094,0.128,0.736,0.264,0.0,0.0,0.4305078685283661,0.428929708480835,184,66,218,32,gaussian_noise__sigma=0.05,gaussian_noise,"{""seed"":20260827,""sigma"":0.05}"
500,0.99658203125,0.45659199999999994,0.44227702824832166,0.40800000000000003,0.375537965603956,0.18,0.636,0.364,0.0,0.0,0.45224836468696594,0.4544184633493423,159,91,205,45,gaussian_noise__sigma=0.1,gaussian_noise,"{""seed"":20260827,""sigma"":0.1}"
500,0.99658203125,0.496568,0.4656056555503488,0.448,0.4199243379571248,0.228,0.668,0.332,0.0,0.012,0.4277597963809967,0.4307617079615593,167,83,193,57,color_jitter__brightness=0.8_contrast=0.8_saturation=0.8,color_jitter,"{""brightness"":0.8,""contrast"":0.8,""saturation"":0.8}"
500,0.99658203125,0.496664,0.46839996941114226,0.44,0.37431845403028297,0.116,0.764,0.236,0.0,0.0,0.4271928071975708,0.4260878831148147,191,59,221,29,color_jitter__brightness=1.2_contrast=1.2_saturation=1.2,color_jitter,"{""brightness"":1.2,""contrast"":1.2,""saturation"":1.2}"
500,0.99658203125,0.43122399999999994,0.4309206068749021,0.41600000000000004,0.3750428052873091,0.16,0.672,0.328,0.0,0.004,0.4427400231361389,0.4399911972284317,168,82,210,40,center_crop__ratio=0.8,center_crop,"{""ratio"":0.8}"
500,0.99658203125,0.466808,0.4490567439030737,0.436,0.39235662201996174,0.168,0.704,0.296,0.0,0.0,0.4383386969566345,0.4355595687627792,176,74,208,42,resize__interpolation=bicubic_scale=0.5__jpeg__quality=70,combo_resize_jpeg,"{""transforms"":[{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""jpeg"",""params"":{""quality"":70}}]}"
500,0.99658203125,0.46429599999999993,0.449702109581141,0.442,0.4211017740429505,0.252,0.632,0.368,0.0,0.0,0.45717307925224304,0.45911133372783663,158,92,187,63,center_crop__ratio=0.8__jpeg__quality=50,combo_crop_jpeg,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.8}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
500,0.99658203125,0.43899999999999995,0.4338671931851099,0.42800000000000005,0.38921255403119714,0.176,0.68,0.32,0.0,0.0,0.45585498213768005,0.4560468707084656,170,80,206,44,center_crop__ratio=0.85__resize__interpolation=bicubic_scale=0.5__gaussian_blur__sigma=1.0__jpeg__quality=50,combo_four_stage_platform_repost,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""gaussian_blur"",""params"":{""sigma"":1.0}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
500,0.99658203125,0.447112,0.4402554500328698,0.414,0.3551908239032742,0.112,0.716,0.284,0.0,0.0,0.4547508955001831,0.4525483255386353,179,71,222,28,color_jitter__brightness=1.15_contrast=1.15_saturation=0.85__resize__interpolation=bilinear_scale=0.5__gaussian_noise__sigma=0.05__jpeg__quality=50,combo_four_stage_edit_repost,"{""transforms"":[{""name"":""color_jitter"",""params"":{""brightness"":1.15,""contrast"":1.15,""saturation"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bilinear"",""scale"":0.5}},{""name"":""gaussian_noise"",""params"":{""seed"":20260829,""sigma"":0.05}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
