n,threshold,auroc,average_precision,balanced_accuracy,macro_f1,aigc_recall,real_specificity,false_positive_rate,tpr_at_fpr_1pct,tpr_at_fpr_5pct,brier,ece_15,tn,fp,fn,tp,transform,transform_name,transform_params,mean_semantic_gate_fraction,mean_forensic_gate_fraction
2000,0.9970703125,0.9645430000000002,0.9599495806440027,0.906,0.9059585277107205,0.927,0.885,0.115,0.547,0.841,0.42159348726272583,0.45438428410887716,885,115,73,927,clean,clean,{},0.5446145515590907,0.45538544888794424
2000,0.9970703125,0.9647574999999999,0.9602507693006943,0.906,0.9059585277107205,0.927,0.885,0.115,0.539,0.84,0.42110711336135864,0.4540916959643364,885,115,73,927,jpeg__quality=90,jpeg,"{""quality"":90}",0.5446216862052679,0.4553783143758774
2000,0.9970703125,0.9567615,0.9488683515323328,0.885,0.8848248185490131,0.924,0.846,0.154,0.521,0.774,0.42979782819747925,0.4594522871375084,846,154,76,924,jpeg__quality=70,jpeg,"{""quality"":70}",0.5426281216740608,0.4573718774914742
2000,0.9970703125,0.9512815000000001,0.9422470232822062,0.8725,0.8720470144428814,0.932,0.813,0.187,0.554,0.789,0.44827800989151,0.47083139857649803,813,187,68,932,jpeg__quality=50,jpeg,"{""quality"":50}",0.5409268429726363,0.4590731562077999
2000,0.9970703125,0.949943,0.9414931522853673,0.8725,0.8721740117735255,0.923,0.822,0.178,0.52,0.778,0.44614195823669434,0.46948888868093486,822,178,77,923,jpeg__quality=30,jpeg,"{""quality"":30}",0.5384196141511202,0.46158038678765295
2000,0.9970703125,0.96701,0.9633973240212335,0.9085000000000001,0.9084719695406718,0.926,0.891,0.109,0.544,0.85,0.4223908483982086,0.45518432918190954,891,109,74,926,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}",0.5424662286043167,0.457533771187067
2000,0.9970703125,0.9525535,0.9415496145948851,0.87,0.8692447577205942,0.946,0.794,0.206,0.0,0.548,0.4641760289669037,0.4803574200570583,794,206,54,946,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}",0.5300502517074347,0.4699497489780188
2000,0.9970703125,0.9438044999999999,0.9294000303747231,0.844,0.8422942546583851,0.948,0.74,0.26,0.0,0.489,0.47512057423591614,0.48650802868604653,740,260,52,948,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}",0.5130361844599247,0.48696381759643553
2000,0.9970703125,0.9511434999999999,0.9412521778149936,0.8685,0.8679506416569533,0.933,0.804,0.196,0.516,0.79,0.4572373628616333,0.4761684540510178,804,196,67,933,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}",0.5312471538484097,0.46875284758210184
2000,0.9970703125,0.9457555,0.9367929323899713,0.8500000000000001,0.8491285666006856,0.926,0.774,0.226,0.389,0.728,0.4721079170703888,0.48478123202919965,774,226,74,926,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}",0.5103097267895937,0.48969027380645275
2000,0.9970703125,0.961312,0.9607296781342931,0.902,0.9019964718729874,0.896,0.908,0.092,0.404,0.819,0.4250502288341522,0.45681506597995764,908,92,104,896,gaussian_noise__sigma=0.02,gaussian_noise,"{""seed"":20260827,""sigma"":0.02}",0.5481078773736954,0.4518921217918396
2000,0.9970703125,0.953996,0.9503032113063732,0.886,0.886,0.886,0.886,0.114,0.362,0.756,0.43462496995925903,0.4626358570307493,886,114,114,886,gaussian_noise__sigma=0.05,gaussian_noise,"{""seed"":20260827,""sigma"":0.05}",0.549166936069727,0.45083306047320365
2000,0.9970703125,0.9405875,0.9318883872318052,0.8694999999999999,0.869415087160426,0.895,0.844,0.156,0.357,0.647,0.45072779059410095,0.47209093689918524,844,156,105,895,gaussian_noise__sigma=0.1,gaussian_noise,"{""seed"":20260827,""sigma"":0.1}",0.5489079851806163,0.4510920145660639
2000,0.9970703125,0.9637465000000001,0.9605859905927724,0.903,0.9029836042291147,0.916,0.89,0.11,0.461,0.821,0.4347785711288452,0.4628232340663671,890,110,84,916,color_jitter__brightness=0.8_contrast=0.8_saturation=0.8,color_jitter,"{""brightness"":0.8,""contrast"":0.8,""saturation"":0.8}",0.5413324571549892,0.45866754308342933
2000,0.9970703125,0.956275,0.9496723899822386,0.8945000000000001,0.8944746475340701,0.91,0.879,0.121,0.472,0.812,0.4346948564052582,0.46258458778262135,879,121,90,910,color_jitter__brightness=1.2_contrast=1.2_saturation=1.2,color_jitter,"{""brightness"":1.2,""contrast"":1.2,""saturation"":1.2}",0.5452130332142114,0.45478696599602697
2000,0.9970703125,0.9552295,0.9488367209427272,0.894,0.8939168307953436,0.922,0.866,0.134,0.491,0.745,0.43627169728279114,0.4631625917553902,866,134,78,922,center_crop__ratio=0.8,center_crop,"{""ratio"":0.8}",0.5423694059997797,0.4576305935382843
2000,0.9970703125,0.955056,0.9510067693253091,0.896,0.895999583998336,0.894,0.898,0.102,0.37,0.768,0.43564844131469727,0.4633394801914692,898,102,106,894,resize__interpolation=bicubic_scale=0.5__jpeg__quality=70,combo_resize_jpeg,"{""transforms"":[{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""jpeg"",""params"":{""quality"":70}}]}",0.5292615074962378,0.4707384939491749
2000,0.9970703125,0.948186,0.9392945002570725,0.8675,0.8670449947332258,0.926,0.809,0.191,0.533,0.533,0.4534889757633209,0.47378907126188274,809,191,74,926,center_crop__ratio=0.8__jpeg__quality=50,combo_crop_jpeg,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.8}},{""name"":""jpeg"",""params"":{""quality"":50}}]}",0.5375171639472246,0.46248283675312996
