n,threshold,auroc,average_precision,balanced_accuracy,macro_f1,aigc_recall,real_specificity,false_positive_rate,tpr_at_fpr_1pct,tpr_at_fpr_5pct,brier,ece_15,tn,fp,fn,tp,transform,transform_name,transform_params,mean_semantic_gate_fraction,mean_forensic_gate_fraction
2000,0.9970703125,0.8254079999999999,0.7872553005435499,0.746,0.7425958298497631,0.861,0.631,0.369,0.0,0.0,0.471535325050354,0.48274851018190384,631,369,139,861,clean,clean,{},0.5462896499931812,0.45371034896373746
2000,0.9970703125,0.8241959999999999,0.7835891760411196,0.7484999999999999,0.7452178324217147,0.862,0.635,0.365,0.0,0.0,0.47133737802505493,0.482644287288189,635,365,138,862,jpeg__quality=90,jpeg,"{""quality"":90}",0.5462981990873813,0.453701799929142
2000,0.9970703125,0.831862,0.7967841882688554,0.74,0.73417742225712,0.888,0.592,0.408,0.0,0.383,0.47711074352264404,0.4862316927313805,592,408,112,888,jpeg__quality=70,jpeg,"{""quality"":70}",0.5447407958805561,0.4552592034637928
2000,0.9970703125,0.825637,0.7902974306186106,0.729,0.7213207135835071,0.895,0.563,0.437,0.0,0.0,0.48112526535987854,0.48880444157123565,563,437,105,895,jpeg__quality=50,jpeg,"{""quality"":50}",0.5433005796968937,0.4566994186043739
2000,0.9970703125,0.8220034999999999,0.7832033143118711,0.732,0.7257467516851737,0.883,0.581,0.419,0.0,0.0,0.47989484667778015,0.4880642166137696,581,419,117,883,jpeg__quality=30,jpeg,"{""quality"":30}",0.5410494451075792,0.4589505549967289
2000,0.9970703125,0.8281345,0.7870347324295562,0.755,0.7524749974489771,0.856,0.654,0.346,0.0,0.0,0.4705381989479065,0.48244288399815566,654,346,144,856,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}",0.5445248768031598,0.45547512282431124
2000,0.9970703125,0.8348084999999998,0.7936323451950228,0.736,0.7288848541112969,0.898,0.574,0.426,0.0,0.0,0.4836135804653168,0.4905600356161594,574,426,102,898,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}",0.5326671529412269,0.4673328485637903
2000,0.9970703125,0.826317,0.7845168087073193,0.6960000000000001,0.678069774140531,0.932,0.46,0.54,0.0,0.0,0.49054038524627686,0.49453294295072553,460,540,68,932,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}",0.5133082987964154,0.48669170239567755
2000,0.9970703125,0.8291745,0.7945499811124189,0.7344999999999999,0.7284303504399198,0.884,0.585,0.415,0.0,0.374,0.48090851306915283,0.48882789063453674,585,415,116,884,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}",0.5338609731942415,0.4661390285491943
2000,0.9970703125,0.8071949999999999,0.7584816427333025,0.7205,0.710870169585766,0.903,0.538,0.462,0.0,0.0,0.4881799817085266,0.49303933382034304,538,462,97,903,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}",0.5103944014757872,0.4896055994182825
