n,threshold,auroc,average_precision,balanced_accuracy,macro_f1,aigc_recall,real_specificity,false_positive_rate,tpr_at_fpr_1pct,tpr_at_fpr_5pct,brier,ece_15,tn,fp,fn,tp,transform,transform_name,transform_params
4000,0.9921875,0.770687625,0.7700180913523762,0.698,0.6955061189910665,0.6075,0.7885,0.2115,0.0955,0.304,0.46889954805374146,0.47808421236276627,1577,423,785,1215,clean,clean,{}
4000,0.9921875,0.78065225,0.7817377782618926,0.70475,0.703091002419205,0.63,0.7795,0.2205,0.1045,0.328,0.4695028066635132,0.47872467993199824,1559,441,740,1260,jpeg__quality=90,jpeg,"{""quality"":90}"
4000,0.9921875,0.7719377500000002,0.7698813104678159,0.70325,0.7029599217986315,0.7345,0.672,0.328,0.131,0.267,0.47699934244155884,0.4838649063706398,1344,656,531,1469,jpeg__quality=70,jpeg,"{""quality"":70}"
4000,0.9921875,0.793631875,0.7964219003112248,0.6965,0.6877928549311756,0.5295,0.8635,0.1365,0.1375,0.324,0.47007280588150024,0.478616174146533,1727,273,941,1059,jpeg__quality=50,jpeg,"{""quality"":50}"
4000,0.9921875,0.7633038749999999,0.7684951535986672,0.68425,0.6757670736842429,0.5225,0.846,0.154,0.1265,0.3015,0.4713283181190491,0.47889854255318637,1692,308,955,1045,jpeg__quality=30,jpeg,"{""quality"":30}"
4000,0.9921875,0.7964346250000001,0.7985570366549641,0.683,0.669375286167684,0.48,0.886,0.114,0.1495,0.323,0.4596177935600281,0.47160360077768565,1772,228,1040,960,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}"
4000,0.9921875,0.7894485,0.7957200207632221,0.57775,0.4892565076137143,0.1615,0.994,0.006,0.178,0.337,0.4285156726837158,0.44649614397436377,1988,12,1677,323,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}"
4000,0.9921875,0.807806125,0.7998780714700002,0.50625,0.34792436483912426,0.0135,0.999,0.001,0.145,0.3245,0.4020090401172638,0.42211167982220654,1998,2,1973,27,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}"
4000,0.9921875,0.7888396249999999,0.7946736352341134,0.51275,0.3614646539643781,0.026,0.9995,0.0005,0.139,0.351,0.41808655858039856,0.4336021767407655,1999,1,1948,52,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}"
4000,0.9921875,0.79957375,0.7972759758398712,0.502,0.33776243490656865,0.004,1.0,0.0,0.1345,0.3435,0.3969099223613739,0.41451007660478356,2000,0,1992,8,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}"
4000,0.9921875,0.7850828750000001,0.7820676864334866,0.50225,0.3383139251767979,0.0045,1.0,0.0,0.1525,0.285,0.3578932583332062,0.37711834887415163,2000,0,1991,9,gaussian_noise__sigma=0.02,gaussian_noise,"{""seed"":20260827,""sigma"":0.02}"
4000,0.9921875,0.7954585,0.7946082975518343,0.5015,0.3366580272529093,0.003,1.0,0.0,0.152,0.3005,0.3666488826274872,0.38683373652398584,2000,0,1994,6,gaussian_noise__sigma=0.05,gaussian_noise,"{""seed"":20260827,""sigma"":0.05}"
4000,0.9921875,0.783732125,0.7865767530014881,0.501,0.33555171178656695,0.002,1.0,0.0,0.148,0.3305,0.38669830560684204,0.40392387647926803,2000,0,1996,4,gaussian_noise__sigma=0.1,gaussian_noise,"{""seed"":20260827,""sigma"":0.1}"
4000,0.9921875,0.788906,0.795234978439543,0.70375,0.6955361553705977,0.5395,0.868,0.132,0.141,0.3725,0.4628849923610687,0.47341341030597683,1736,264,921,1079,color_jitter__brightness=0.8_contrast=0.8_saturation=0.8,color_jitter,"{""brightness"":0.8,""contrast"":0.8,""saturation"":0.8}"
4000,0.9921875,0.776513875,0.7822358886038119,0.6172500000000001,0.5651116425308599,0.271,0.9635,0.0365,0.122,0.3255,0.4266239106655121,0.444412185639143,1927,73,1458,542,color_jitter__brightness=1.2_contrast=1.2_saturation=1.2,color_jitter,"{""brightness"":1.2,""contrast"":1.2,""saturation"":1.2}"
4000,0.9921875,0.767956,0.765731925989291,0.50075,0.3349978367449659,0.0015,1.0,0.0,0.1075,0.289,0.38270998001098633,0.3975294892936945,2000,0,1997,3,center_crop__ratio=0.8,center_crop,"{""ratio"":0.8}"
4000,0.9921875,0.7358735,0.7319108765336352,0.595,0.5379074223192426,0.2435,0.9465,0.0535,0.07,0.2245,0.4459668695926666,0.45790955990552906,1893,107,1513,487,resize__interpolation=bicubic_scale=0.5__jpeg__quality=70,combo_resize_jpeg,"{""transforms"":[{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""jpeg"",""params"":{""quality"":70}}]}"
4000,0.9921875,0.7785975,0.7880170581609554,0.681,0.6644634149420017,0.459,0.903,0.097,0.1695,0.326,0.4690825343132019,0.47699204099178316,1806,194,1082,918,center_crop__ratio=0.8__jpeg__quality=50,combo_crop_jpeg,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.8}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
4000,0.9921875,0.7743321249999999,0.7840157839970319,0.638,0.5988225108225108,0.3255,0.9505,0.0495,0.154,0.3255,0.459406316280365,0.4691597108393907,1901,99,1349,651,center_crop__ratio=0.85__resize__interpolation=bicubic_scale=0.5__gaussian_blur__sigma=1.0__jpeg__quality=50,combo_four_stage_platform_repost,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""gaussian_blur"",""params"":{""sigma"":1.0}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
4000,0.9921875,0.6909935,0.6946919702972265,0.56775,0.4877203622785896,0.1725,0.963,0.037,0.069,0.1985,0.46374279260635376,0.46996327733993537,1926,74,1655,345,color_jitter__brightness=1.15_contrast=1.15_saturation=0.85__resize__interpolation=bilinear_scale=0.5__gaussian_noise__sigma=0.05__jpeg__quality=50,combo_four_stage_edit_repost,"{""transforms"":[{""name"":""color_jitter"",""params"":{""brightness"":1.15,""contrast"":1.15,""saturation"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bilinear"",""scale"":0.5}},{""name"":""gaussian_noise"",""params"":{""seed"":20260829,""sigma"":0.05}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
4000,0.9921875,0.67428525,0.6704063068442824,0.58725,0.5405713291882256,0.2685,0.906,0.094,0.0455,0.152,0.4727137088775635,0.4770552780181169,1812,188,1463,537,strict_random_six__profile=full_training_range_v1,strict_random_six,"{""profile"":""full_training_range_v1"",""seed"":20260829}"
