n,threshold,auroc,average_precision,balanced_accuracy,macro_f1,aigc_recall,real_specificity,false_positive_rate,tpr_at_fpr_1pct,tpr_at_fpr_5pct,brier,ece_15,tn,fp,fn,tp,transform,transform_name,transform_params
500,0.99462890625,0.30144,0.3920541753980912,0.43400000000000005,0.39754162923477143,0.188,0.68,0.32,0.0,0.004,0.48853176832199097,0.5021884666681291,170,80,203,47,clean,clean,{}
500,0.99462890625,0.30372800000000005,0.39304561712754804,0.43999999999999995,0.4020262766738993,0.188,0.692,0.308,0.0,0.004,0.4884006381034851,0.5027412337064743,173,77,203,47,jpeg__quality=90,jpeg,"{""quality"":90}"
500,0.99462890625,0.308184,0.39379823267281067,0.42000000000000004,0.3819899072558647,0.172,0.668,0.332,0.0,0.004,0.4870842397212982,0.4927646218538283,167,83,207,43,jpeg__quality=70,jpeg,"{""quality"":70}"
500,0.99462890625,0.316368,0.40000551871922896,0.43200000000000005,0.39348379491209784,0.18,0.684,0.316,0.0,0.016,0.4867122173309326,0.49110646247863765,171,79,205,45,jpeg__quality=50,jpeg,"{""quality"":50}"
500,0.99462890625,0.32300799999999996,0.4017535185972616,0.42400000000000004,0.38494131315029645,0.172,0.676,0.324,0.0,0.012,0.4865255355834961,0.489860368847847,169,81,207,43,jpeg__quality=30,jpeg,"{""quality"":30}"
500,0.99462890625,0.299152,0.3921584871484599,0.43999999999999995,0.40072597767276213,0.184,0.696,0.304,0.0,0.004,0.4891577959060669,0.5014335865974426,174,76,204,46,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}"
500,0.99462890625,0.307096,0.40052003292322613,0.408,0.38630973113731737,0.22,0.596,0.404,0.0,0.0,0.49135494232177734,0.500076177239418,149,101,195,55,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}"
500,0.99462890625,0.355576,0.4247658022924888,0.416,0.4021881551362684,0.264,0.568,0.432,0.0,0.02,0.49058103561401367,0.49369826388359067,142,108,184,66,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}"
500,0.99462890625,0.30434400000000006,0.39655094660414564,0.408,0.3822935274378537,0.204,0.612,0.388,0.0,0.0,0.49011725187301636,0.4909160412549973,153,97,199,51,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}"
500,0.99462890625,0.36108799999999996,0.4247294935009912,0.42,0.4023181810687375,0.248,0.592,0.408,0.0,0.016,0.4896688759326935,0.4851601383686065,148,102,188,62,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}"
500,0.99462890625,0.29991199999999996,0.3920621377496527,0.43,0.4004518699590624,0.208,0.652,0.348,0.0,0.004,0.49010398983955383,0.5013232287168503,163,87,198,52,gaussian_noise__sigma=0.02,gaussian_noise,"{""seed"":20260827,""sigma"":0.02}"
