n,threshold,auroc,average_precision,balanced_accuracy,macro_f1,aigc_recall,real_specificity,false_positive_rate,tpr_at_fpr_1pct,tpr_at_fpr_5pct,brier,ece_15,tn,fp,fn,tp,transform,transform_name,transform_params
500,0.9931640625,0.305648,0.3966460761477857,0.41000000000000003,0.3998575933272302,0.28,0.54,0.46,0.0,0.0,0.4873545169830322,0.48083202242851253,135,115,180,70,clean,clean,{}
500,0.9931640625,0.307232,0.3978059312239217,0.41200000000000003,0.40157300809301266,0.28,0.544,0.456,0.0,0.0,0.487153559923172,0.4841894681453705,136,114,180,70,jpeg__quality=90,jpeg,"{""quality"":90}"
500,0.9931640625,0.30772,0.3975758242771844,0.418,0.4030989624998461,0.26,0.576,0.424,0.0,0.0,0.4867572486400604,0.4801367119550704,144,106,185,65,jpeg__quality=70,jpeg,"{""quality"":70}"
500,0.9931640625,0.308056,0.39636029638517356,0.41,0.3940987269911559,0.248,0.572,0.428,0.0,0.0,0.4865659177303314,0.4750634714365005,143,107,188,62,jpeg__quality=50,jpeg,"{""quality"":50}"
500,0.9931640625,0.321808,0.4006712979834579,0.40599999999999997,0.38999092175041794,0.244,0.568,0.432,0.0,0.0,0.4857373535633087,0.4724208698272705,142,108,189,61,jpeg__quality=30,jpeg,"{""quality"":30}"
500,0.9931640625,0.311904,0.39777790212925423,0.42200000000000004,0.41326706702560917,0.3,0.544,0.456,0.0,0.0,0.487746000289917,0.48255663144588473,136,114,175,75,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}"
500,0.9931640625,0.330928,0.40079928280319993,0.40800000000000003,0.40418679549114334,0.328,0.488,0.512,0.0,0.0,0.48815304040908813,0.4795527456998825,122,128,168,82,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}"
500,0.9931640625,0.361376,0.41472378397148935,0.41000000000000003,0.3964194373401535,0.26,0.56,0.44,0.004,0.004,0.4850307106971741,0.4785732226371765,140,110,185,65,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}"
500,0.9931640625,0.327464,0.4049084274116457,0.394,0.39029052756973426,0.316,0.472,0.528,0.0,0.004,0.488341748714447,0.47920017242431645,118,132,171,79,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}"
500,0.9931640625,0.355136,0.4188418197867383,0.45599999999999996,0.4152449091909741,0.192,0.72,0.28,0.0,0.016,0.48021599650382996,0.47095118141174325,180,70,202,48,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}"
