n,threshold,auroc,average_precision,balanced_accuracy,macro_f1,aigc_recall,real_specificity,false_positive_rate,tpr_at_fpr_1pct,tpr_at_fpr_5pct,brier,ece_15,tn,fp,fn,tp,transform,transform_name,transform_params
500,0.99365234375,0.455936,0.4463783888589652,0.474,0.4649577865934289,0.344,0.604,0.396,0.0,0.0,0.4817662239074707,0.48120898616313934,151,99,164,86,clean,clean,{}
500,0.99365234375,0.45552000000000004,0.44574873771953616,0.472,0.46263698685903176,0.34,0.604,0.396,0.0,0.0,0.4816308915615082,0.48109082543849946,151,99,165,85,jpeg__quality=90,jpeg,"{""quality"":90}"
500,0.99365234375,0.472384,0.4546737341958066,0.498,0.4935247850002623,0.404,0.592,0.408,0.0,0.0,0.48305559158325195,0.4834101748466491,148,102,149,101,jpeg__quality=70,jpeg,"{""quality"":70}"
500,0.99365234375,0.48424800000000007,0.4648537539572422,0.502,0.4995477841422973,0.432,0.572,0.428,0.0,0.0,0.48445385694503784,0.48505079722404476,143,107,142,108,jpeg__quality=50,jpeg,"{""quality"":50}"
500,0.99365234375,0.460256,0.4494038251881415,0.474,0.4732393576324212,0.436,0.512,0.488,0.0,0.0,0.4872567653656006,0.4872822079658508,128,122,141,109,jpeg__quality=30,jpeg,"{""quality"":30}"
500,0.99365234375,0.46218400000000004,0.4510185155558755,0.472,0.4652926307602566,0.36,0.584,0.416,0.0,0.0,0.48329368233680725,0.4829267359972,146,104,160,90,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}"
500,0.99365234375,0.445008,0.4434867860383177,0.488,0.48747517457876866,0.52,0.456,0.544,0.0,0.0,0.4892351031303406,0.48910937428474427,114,136,120,130,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}"
500,0.99365234375,0.41591199999999995,0.4256655028958298,0.442,0.4374432906542999,0.352,0.532,0.468,0.0,0.0,0.487134724855423,0.48600100135803226,133,117,162,88,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}"
500,0.99365234375,0.438712,0.4403672717080198,0.486,0.48285368180007165,0.564,0.408,0.592,0.0,0.0,0.4905485510826111,0.49036816322803506,102,148,109,141,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}"
500,0.99365234375,0.407392,0.41954705177268337,0.40199999999999997,0.3786134975955044,0.208,0.596,0.404,0.0,0.0,0.483875036239624,0.4821152083873749,149,101,198,52,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}"
