n,threshold,auroc,average_precision,balanced_accuracy,macro_f1,aigc_recall,real_specificity,false_positive_rate,tpr_at_fpr_1pct,tpr_at_fpr_5pct,brier,ece_15,tn,fp,fn,tp,transform,transform_name,transform_params
500,0.9970703125,0.406016,0.4315237578892415,0.43,0.42807604782488295,0.372,0.488,0.512,0.0,0.004,0.49498453736305237,0.4942373037338257,122,128,157,93,clean,clean,{}
500,0.9970703125,0.407848,0.43217078104779183,0.432,0.4296639033481139,0.368,0.496,0.504,0.0,0.004,0.49490997195243835,0.4941787123680115,124,126,158,92,jpeg__quality=90,jpeg,"{""quality"":90}"
500,0.9970703125,0.43063999999999997,0.44368944053407333,0.466,0.4627312569673896,0.388,0.544,0.456,0.0,0.0,0.4947042167186737,0.4941445589065552,136,114,153,97,jpeg__quality=70,jpeg,"{""quality"":70}"
500,0.9970703125,0.43984,0.44997699055128626,0.458,0.4550156657858433,0.384,0.532,0.468,0.0,0.0,0.4946902096271515,0.49418652057647705,133,117,154,96,jpeg__quality=50,jpeg,"{""quality"":50}"
500,0.9970703125,0.434328,0.44516169857786814,0.46199999999999997,0.4610492909492344,0.42,0.504,0.496,0.0,0.004,0.49510428309440613,0.4948173577785492,126,124,145,105,jpeg__quality=30,jpeg,"{""quality"":30}"
500,0.9970703125,0.408856,0.43215555528978145,0.432,0.42904014410705094,0.36,0.504,0.496,0.0,0.004,0.49468401074409485,0.4941045045852661,126,124,160,90,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}"
500,0.9970703125,0.421232,0.43886898016550513,0.43,0.42988825809858733,0.416,0.444,0.556,0.0,0.004,0.4951288104057312,0.49498045444488525,111,139,146,104,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}"
500,0.9970703125,0.450672,0.4571980127986719,0.46799999999999997,0.4630514824623732,0.564,0.372,0.628,0.0,0.008,0.4961375892162323,0.49626463651657104,93,157,109,141,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}"
500,0.9970703125,0.438288,0.44893723049817064,0.45,0.44999779999119993,0.448,0.452,0.548,0.0,0.004,0.4951254725456238,0.4950859546661377,113,137,138,112,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}"
500,0.9970703125,0.45334399999999997,0.46408166060986955,0.486,0.4801590672799576,0.592,0.38,0.62,0.0,0.016,0.4962559640407562,0.49631738662719727,95,155,102,148,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}"
500,0.9970703125,0.411312,0.4346260301133381,0.44,0.437398530806449,0.372,0.508,0.492,0.0,0.0,0.49485164880752563,0.4943320155143738,127,123,157,93,gaussian_noise__sigma=0.02,gaussian_noise,"{""seed"":20260827,""sigma"":0.02}"
500,0.9970703125,0.43620000000000003,0.45023281838620327,0.476,0.4759664618535586,0.468,0.484,0.516,0.0,0.012,0.49542000889778137,0.49521970748901367,121,129,133,117,gaussian_noise__sigma=0.05,gaussian_noise,"{""seed"":20260827,""sigma"":0.05}"
500,0.9970703125,0.474136,0.47686262715174466,0.47,0.46251607381175486,0.588,0.352,0.648,0.0,0.008,0.4964519739151001,0.4964931607246399,88,162,103,147,gaussian_noise__sigma=0.1,gaussian_noise,"{""seed"":20260827,""sigma"":0.1}"
