n,threshold,auroc,average_precision,balanced_accuracy,macro_f1,aigc_recall,real_specificity,false_positive_rate,tpr_at_fpr_1pct,tpr_at_fpr_5pct,brier,ece_15,tn,fp,fn,tp,transform,transform_name,transform_params
2000,0.99755859375,0.825772,0.7935992706449719,0.747,0.7449339651174514,0.837,0.657,0.343,0.0,0.209,0.48302119970321655,0.4897771133780479,657,343,163,837,clean,clean,{}
2000,0.99755859375,0.8254565,0.7924534570235688,0.7484999999999999,0.7465595969138719,0.836,0.661,0.339,0.0,0.205,0.4828760325908661,0.4896911585032941,661,339,164,836,jpeg__quality=90,jpeg,"{""quality"":90}"
2000,0.99755859375,0.8313364999999999,0.802134488185481,0.7424999999999999,0.7387695640672717,0.862,0.623,0.377,0.0,0.199,0.485576331615448,0.4913185927867889,623,377,138,862,jpeg__quality=70,jpeg,"{""quality"":70}"
2000,0.99755859375,0.8279739999999999,0.7998520981226022,0.736,0.7313903904912198,0.867,0.605,0.395,0.0,0.239,0.48772573471069336,0.4926618613600731,605,395,133,867,jpeg__quality=50,jpeg,"{""quality"":50}"
2000,0.99755859375,0.8254394999999999,0.796649721934923,0.742,0.7386028830683564,0.856,0.628,0.372,0.0,0.192,0.48679184913635254,0.4920991235971451,628,372,144,856,jpeg__quality=30,jpeg,"{""quality"":30}"
2000,0.99755859375,0.82611,0.7910971773827009,0.7555,0.7546889403088963,0.813,0.698,0.302,0.0,0.168,0.4808509945869446,0.4885825164318084,698,302,187,813,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}"
2000,0.99755859375,0.8292035,0.7952397965251788,0.7555000000000001,0.7536567985811841,0.842,0.669,0.331,0.0,0.175,0.48705393075942993,0.49234011280536655,669,331,158,842,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}"
2000,0.99755859375,0.8178695,0.776097545042823,0.7230000000000001,0.7144538904884281,0.896,0.55,0.45,0.0,0.194,0.4917434751987457,0.49505833107233044,550,450,104,896,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}"
2000,0.99755859375,0.8266825000000001,0.797965612499191,0.747,0.7448403285407691,0.839,0.655,0.345,0.168,0.168,0.4861360788345337,0.4917509890794754,655,345,161,839,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}"
2000,0.99755859375,0.800998,0.7543162196592266,0.7404999999999999,0.7369913995174122,0.856,0.625,0.375,0.0,0.114,0.4899490773677826,0.4938965063691139,625,375,144,856,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}"
2000,0.99755859375,0.8240069999999999,0.7946839345847814,0.7455,0.7451416053825692,0.783,0.708,0.292,0.101,0.101,0.4835955500602722,0.4898920858502388,708,292,217,783,gaussian_noise__sigma=0.02,gaussian_noise,"{""seed"":20260827,""sigma"":0.02}"
2000,0.99755859375,0.8184544999999999,0.7868226701356259,0.7495,0.7488595290138675,0.8,0.699,0.301,0.1,0.1,0.486232727766037,0.4914377230405807,699,301,200,800,gaussian_noise__sigma=0.05,gaussian_noise,"{""seed"":20260827,""sigma"":0.05}"
2000,0.99755859375,0.820606,0.7876663404517722,0.745,0.7414608576807924,0.862,0.628,0.372,0.151,0.151,0.4901885390281677,0.4940055994689465,628,372,138,862,gaussian_noise__sigma=0.1,gaussian_noise,"{""seed"":20260827,""sigma"":0.1}"
2000,0.99755859375,0.8030599999999999,0.7711063904051547,0.7424999999999999,0.7423324516767028,0.768,0.717,0.283,0.107,0.107,0.48218703269958496,0.4888369373977184,717,283,232,768,color_jitter__brightness=0.8_contrast=0.8_saturation=0.8,color_jitter,"{""brightness"":0.8,""contrast"":0.8,""saturation"":0.8}"
2000,0.99755859375,0.8403935,0.8177599525493485,0.751,0.7480613880299818,0.859,0.643,0.357,0.228,0.228,0.4854383170604706,0.491280004888773,643,357,141,859,color_jitter__brightness=1.2_contrast=1.2_saturation=1.2,color_jitter,"{""brightness"":1.2,""contrast"":1.2,""saturation"":1.2}"
2000,0.99755859375,0.8282354999999999,0.8005650197913633,0.756,0.7539625639924212,0.847,0.665,0.335,0.162,0.162,0.4862750172615051,0.4916564831137657,665,335,153,847,center_crop__ratio=0.8,center_crop,"{""ratio"":0.8}"
2000,0.99755859375,0.8214365,0.7895977255121954,0.756,0.7559802343989863,0.765,0.747,0.253,0.064,0.064,0.47963109612464905,0.4875869359374046,747,253,235,765,resize__interpolation=bicubic_scale=0.5__jpeg__quality=70,combo_resize_jpeg,"{""transforms"":[{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""jpeg"",""params"":{""quality"":70}}]}"
2000,0.99755859375,0.8143895,0.7845478947120255,0.7375,0.734074278372565,0.851,0.624,0.376,0.154,0.154,0.4883144199848175,0.4928019813895226,624,376,149,851,center_crop__ratio=0.8__jpeg__quality=50,combo_crop_jpeg,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.8}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
2000,0.99755859375,0.8126749999999999,0.7857853820000862,0.739,0.7386798828564992,0.774,0.704,0.296,0.084,0.084,0.48603877425193787,0.49129734417796134,704,296,226,774,center_crop__ratio=0.85__resize__interpolation=bicubic_scale=0.5__gaussian_blur__sigma=1.0__jpeg__quality=50,combo_four_stage_platform_repost,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""gaussian_blur"",""params"":{""sigma"":1.0}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
2000,0.99755859375,0.7960745,0.7651980512213001,0.725,0.7247993787471066,0.698,0.752,0.248,0.038,0.252,0.4837076961994171,0.4897304627597332,752,248,302,698,color_jitter__brightness=1.15_contrast=1.15_saturation=0.85__resize__interpolation=bilinear_scale=0.5__gaussian_noise__sigma=0.05__jpeg__quality=50,combo_four_stage_edit_repost,"{""transforms"":[{""name"":""color_jitter"",""params"":{""brightness"":1.15,""contrast"":1.15,""saturation"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bilinear"",""scale"":0.5}},{""name"":""gaussian_noise"",""params"":{""seed"":20260829,""sigma"":0.05}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
2000,0.99755859375,0.7943215000000001,0.7596958460099691,0.7175,0.7171633536817197,0.683,0.752,0.248,0.035,0.259,0.4848009943962097,0.4903850170075893,752,248,317,683,strict_random_six__profile=full_training_range_v1,strict_random_six,"{""profile"":""full_training_range_v1"",""seed"":20260829}"
